"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","COMMENTS","COMPLEX_NAME","IRWINID","FIRE_NUM","COMPLEX_ID","DECADES","Shape__Area","Shape__Length"
6979,2003,"CA","CCO","LAC","HAUSER","00150988","2003/07/24 00:00:00+00","2003/07/27 00:00:00+00",11,7,1,2038.864,"","","","00150988","",2000,12196543.0351562,23554.6751830322
6999,2003,"CA","USF","MNF","SPANISH","00000000","2003/09/27 00:00:00+00","2003/09/28 00:00:00+00",4,1,1,6049.687,"","","","00000079","",2000,41330463.1015625,31767.3732848527
7000,2003,"CA","USF","SHF","LOMA","00000000","2003/09/14 00:00:00+00","2003/09/22 00:00:00+00",9,8,1,3739.199,"","","","00000194","",2000,26423364.8671875,31149.8667749313
7003,2003,"CA","CDF","SCU","JUMP","00003581","2003/08/27 00:00:00+00","2003/09/18 00:00:00+00",1,1,1,4893.527,"","SANTA CLARA COMPLEX","","00000319","",2000,31424684.6171875,27700.9696804968
7005,2003,"CA","CDF","SCU","DEVIL","00003581","2003/08/27 00:00:00+00","2003/09/18 00:00:00+00",1,1,1,5444.272,"","SANTA CLARA COMPLEX","","00000319","",2000,35056577.4921875,30696.4643575879
7006,2003,"CA","CDF","SCU","ANNIE","00003581","2003/08/27 00:00:00+00","2003/09/18 00:00:00+00",1,1,1,18210.4,"","SANTA CLARA COMPLEX","","00000319","",2000,116454729.988281,70055.442947431
7007,2003,"CA","CDF","SCU","DEL_PUERTO_2","00002846","2003/07/20 00:00:00+00","2003/07/25 00:00:00+00",1,1,1,5909.038,"","","","00000235","",2000,37990970.6953125,33952.0916741175
7012,2003,"CA","CDF","SCU","BIRD_1","00001791","2003/06/01 00:00:00+00","2003/06/03 00:00:00+00",2,1,1,7876.473,"","","","00000083","",2000,50799099.765625,39033.6017727358
7020,2003,"CA","CDF","HUU","CANOE","00004435","2003/09/03 00:00:00+00","2003/10/06 00:00:00+00",1,7,1,11043.56,"Updated perimeter from 2003","","","00000231","",2000,76868006.625,43306.6621723603
7023,2003,"CA","NPS","KNP","PARADISE 2","00000000","2003/09/27 00:00:00+00","2003/12/15 00:00:00+00",1,7,1,1297.062,"","","","00000101","",2000,8136340.64453125,14931.1690169269
7027,2003,"CA","NPS","KNP","WEST KERN","00000000","2003/08/21 00:00:00+00","2003/12/15 00:00:00+00",1,2,2,7971.402,"","","","00000068","",2000,49810465.375,52924.2634613888
7064,2003,"CA","USF","ANF","PADUA","00000000","2003/10/25 00:00:00+00","2003/11/03 00:00:00+00",7,8,1,10457.86,"","","","00000174","",2000,61982217.5742188,56039.9357330283
7065,2003,"CA","USF","BDF","GRAND PRIX","00000000","2003/10/21 00:00:00+00","2003/11/14 00:00:00+00",7,8,1,50617.94,"","","","00000144","",2000,300200267.238281,147701.02118551
7066,2003,"CA","USF","BDF","BRIDGE","00000000","2003/09/05 00:00:00+00","2003/09/14 00:00:00+00",9,8,1,1157.075,"","","","00000131","",2000,6858345.27734375,18519.0242805338
7069,2003,"CA","CCO","LAC","VERDALE","00220027","2003/10/24 00:00:00+00","2003/10/28 00:00:00+00",16,7,1,8474.283,"","","","00220027","",2000,50526532.9335938,50843.3448644878
7072,2003,"CA","CDF","LMU","A-3","00001784","2003/07/02 00:00:00+00","2003/07/04 00:00:00+00",2,2,1,1050.844,"","","","00000050","",2000,7327172.5859375,17986.3823803122
7081,2003,"CA","CDF","LNU","40 FIRE","00006629","2003/09/03 00:00:00+00","2003/09/03 00:00:00+00",7,2,1,1057.115,"","","","00000591","",2000,7076608.6484375,15264.4630703153
7123,2003,"CA","BLM","CDD","ROBLAR 2","00000000","2003/10/21 00:00:00+00","2003/10/28 00:00:00+00",2,8,1,6892.213,"","","","0000AW5J","",2000,40142718.1992188,38014.946223991
7124,2003,"CA","CDF","HUU","HONEYDEW","00004545","2003/09/04 00:00:00+00","2003/10/07 00:00:00+00",1,2,1,11794.33,"","","","00000236","",2000,81805515.78125,48519.6366025218
7129,2003,"CA","BLM","CDD","MINE/OTAY","00000000","2003/10/26 00:00:00+00","2003/10/30 00:00:00+00",9,8,1,44734.13,"","","","0000AXS3","",2000,255905420.882812,83971.4434021158
7134,2003,"CA","BLM","NOD","SMOKE","00000000","2003/07/21 00:00:00+00","2003/07/28 00:00:00+00",1,8,1,7784.184,"","","","0000U580","",2000,54863335.9101562,54569.7746267584
7155,2003,"CA","BLM","NOD","BARBER","00000000","2003/07/31 00:00:00+00","2003/08/04 00:00:00+00",1,8,1,1266.971,"","","","0000U643","",2000,9079611.65625,36668.9133312357
7162,2003,"CA","BLM","NOD","SECRET","00000000","2003/10/15 00:00:00+00","2003/10/19 00:00:00+00",2,8,1,1195.115,"","","","0000AWN6","",2000,8405270.953125,18880.2667921825
7164,2003,"CA","BLM","BBD","COOPRSTOWN","00000000","2003/08/26 00:00:00+00","2003/08/27 00:00:00+00",14,8,1,2010.39,"","","","0000U932","",2000,13039610.515625,17842.5698873633
7165,2003,"CA","USF","CNF","PARADISE","00000000","2003/10/26 00:00:00+00","2003/11/04 00:00:00+00",7,8,1,56545.7,"","","","00000089","",2000,327740954.761719,150346.168978377
7166,2003,"CA","USF","CNF","CEDAR","00000000","2003/10/25 00:00:00+00","2003/11/05 00:00:00+00",2,8,1,270686,"","","","00000087","",2000,1559594418.34375,431692.801144303
7167,2003,"CA","USF","STF","MUDD","","2003/08/31 00:00:00+00","2003/10/27 00:00:00+00",1,2,2,4336.844,"20090305","","","00000097","",2000,28654113.0351562,39833.987994146
7168,2003,"CA","USF","STF","WHIT","","2003/08/31 00:00:00+00","2003/10/27 00:00:00+00",1,2,2,1003.49,"20090305","","","00000096","",2000,6619018.3203125,14139.7972286558
7170,2003,"CA","USF","STF","BOX","","2003/07/19 00:00:00+00","2003/12/31 00:00:00+00",1,2,2,1569.071,"20090305","","","00000024","",2000,10281571.9453125,28088.035465753
7171,2003,"CA","USF","STF","MOUNTAIN","","2003/07/20 00:00:00+00","2003/12/31 00:00:00+00",1,2,2,2632.773,"20090305","","","00000026","",2000,17255944.3710938,44344.6934267824
7174,2003,"CA","NPS","KNP","WILLIAMS","00000000","2003/07/28 00:00:00+00","2003/12/31 00:00:00+00",1,7,2,3472.12,"","","","00000038","",2000,21905755.03125,30586.5435672961
7180,2003,"CA","NPS","YNP","WHISKEY","00000000","2003/07/31 00:00:00+00","2003/11/07 00:00:00+00",1,8,1,1041.117," ","","","00002352","",2000,6769498.71484375,24719.074194174
7181,2003,"CA","NPS","YNP","TUOLUMNE WF","00000000","2003/08/31 00:00:00+00","2003/11/07 00:00:00+00",1,7,1,1762.79,"","","","00002262","",2000,11459857.5390625,30908.6653260448
7182,2003,"CA","NPS","YNP","TUOLUMNE WFU","00000000","2003/08/31 00:00:00+00","2003/11/07 00:00:00+00",1,7,1,1826.036," ","","","00003034","",2000,11870833.2890625,17543.3558585616
7186,2003,"CA","NPS","YNP","KIBBIE CMPLX WFU","","2003/07/29 00:00:00+00","2003/11/07 00:00:00+00",1,7,2,5570.187,"20090305","","","00002261","",2000,36415899.4140625,52453.8345609301
7195,2002,"CA","USF","CNF","MATEO","00000000","2002/05/13 00:00:00+00","2002/05/14 00:00:00+00",9,2,1,1882.25,"","","","00000027","",2000,10971478.0742188,14608.3723956852
7209,2002,"CA","CDF","SKU","MUSSOLINI","00002739","2002/07/13 00:00:00+00","2002/07/20 00:00:00+00",2,2,1,3217.744,"","","","00000200","",2000,23207095.4726562,24162.7097729691
7210,2002,"CA","CDF","SLU","HIGHWAY 58","00004041","2002/07/18 00:00:00+00","2002/07/22 00:00:00+00",14,2,1,1285.466,"","","","00000282","",2000,7853160.6875,14688.2649169745
7211,2002,"CA","CDF","SLU","DAVIS","00002909","2002/06/09 00:00:00+00","2002/06/11 00:00:00+00",14,2,1,2117.687,"","","","00000192","",2000,13019307.8828125,24042.2206323374
7226,2002,"CA","BLM","NOD","BLACK","00000000","2002/07/12 00:00:00+00","2002/07/16 00:00:00+00",1,8,1,1511.936,"","","","00000584","",2000,10628872.9296875,14941.310812884
7230,2002,"CA","CDF","SCU","CROY","00004160","2002/09/23 00:00:00+00","",2,NA,1,3007.446,"","","","00000000","",2000,19154510.9921875,29001.0993499853
7231,2002,"OR","USF","SIF","BISCUIT","00000003","2002/07/13 00:00:00+00","2002/11/08 00:00:00+00",1,8,1,501082,"","BISCUIT COMPLEX","","00000003","",2000,3708702191.75,545191.742546642
7235,2002,"CA","DOD","AFV","SUDDEN","00000364","2002/06/15 00:00:00+00","2002/06/15 00:00:00+00",11,1,1,7503.215,"","","","00000364","",2000,44869403.8203125,60121.1870089046
7242,2002,"CA","USF","TOI","CANNON","00000000","2002/06/15 00:00:00+00","2002/07/16 00:00:00+00",4,8,1,26684.13,"","","","00000000","",2000,176504974.660156,97533.1977574762
7244,2002,"CA","USF","ANF","BOUQUET","00000000","2002/05/11 00:00:00+00","2002/05/13 00:00:00+00",9,6,1,4285.11,"","","","00000047","",2000,25618677.640625,32172.2230007647
7250,2002,"CA","USF","CNF","GARNET","00000000","2002/07/13 00:00:00+00","2002/07/17 00:00:00+00",9,2,1,1155.778,"","","","00000060","",2000,6654711.21875,10961.5890096156
7251,2002,"CA","USF","CNF","TROY","00000000","2002/06/19 00:00:00+00","2002/06/21 00:00:00+00",4,2,1,1557.872,"","","","00000045","",2000,8953324.09765625,12729.0340171017
7263,2002,"CA","CDF","TUU","STAGE","00006214","2002/06/22 00:00:00+00","2002/06/22 00:00:00+00",7,1,1,1159.797,"","","","00000099","",2000,7173505.25390625,14855.1937785796
7279,2002,"CA","CDF","SCU","VIEUX","00002228","2002/06/18 00:00:00+00","2002/06/18 00:00:00+00",11,8,1,1028.645,"","","","00000127","",2000,6659696.61328125,21063.523739387
7282,2002,"CA","CDF","MEU","PINE","00009436","2002/11/25 00:00:00+00","2002/11/28 00:00:00+00",5,2,1,1024.012,"","","","00000370","",2000,6844662.87109375,16697.5597259939
7283,2002,"CA","USF","BDF","LOUISIANA","00000000","2002/06/26 00:00:00+00","",2,8,1,6564.211,"","","","00000086","",2000,39012218.3554688,37908.5928049658
7284,2002,"CA","USF","BDF","BLUE CUT","00000000","2002/06/16 00:00:00+00","2002/06/26 00:00:00+00",7,8,1,6821.039,"","","","00000053","",2000,40560181.1132812,57147.827729841
7287,2002,"CA","USF","BDF","ARROWHEAD","00000000","2002/05/31 00:00:00+00","2002/06/07 00:00:00+00",9,8,1,2579.078,"","","","00000041","",2000,15294128.6523438,23233.4045900613
7290,2002,"CA","USF","LNF","CONE","00000000","2002/09/26 00:00:00+00","2002/09/30 00:00:00+00",2,8,1,2007.335,"","","","00000051","",2000,14169462.1796875,23358.1198473821
7291,2002,"CA","USF","KNF","STANZA","00000000","2002/07/22 00:00:00+00","2002/08/05 00:00:00+00",1,8,1,2820.613,"","","","00000052","",2000,20472073.328125,25583.6392809508
7312,2002,"CA","CDF","LNU","SIXTEEN","00008020","2002/10/01 00:00:00+00","2002/10/02 00:00:00+00",7,2,1,1513.814,"","","","00000712","",2000,10127873.1679688,17387.0171597091
7324,2002,"CA","CCO","ORC","GREEN","02008311","2002/02/09 00:00:00+00","2002/02/12 00:00:00+00",11,6,1,2234.36,"","","","02008311","",2000,13143623.1289062,19951.0788103007
7326,2002,"CA","CCO","ORC","ANTONIO","00027999","2002/05/13 00:00:00+00","2002/05/14 00:00:00+00",9,7,1,1480.469,"","","","00027999","",2000,8658982.48046875,21925.9656876737
7346,2002,"CA","CDF","MVU","GAVILAN","00001024","2002/02/10 00:00:00+00","2002/02/13 00:00:00+00",5,2,1,5663.117,"","","","00000116","",2000,32965349.21875,50998.7746187458
7350,2002,"CA","USF","KNF","FORKS","00000000","2002/06/09 00:00:00+00","2002/06/10 00:00:00+00",5,8,1,1388.167,"","","","00000011","",2000,9953856.27734375,15376.9708849695
7355,2002,"CA","USF","SQF","BOREL","00000000","2002/06/15 00:00:00+00","2002/06/18 00:00:00+00",9,6,1,3417.899,"","","","00000024","",2000,20969854.5976562,32458.5301465179
7358,2002,"CA","BLM","NOD","RUSH","00000000","2002/07/13 00:00:00+00","2002/07/17 00:00:00+00",1,8,1,4846.337,"","","","00000596","",2000,34088576.625,45528.1845622319
7359,2002,"CA","CDF","MVU","PINES","00005658","2002/07/29 00:00:00+00","2002/08/11 00:00:00+00",11,2,1,61691.24,"","","","00000777","",2000,357037696.941406,231239.530281806
7363,2002,"CA","CCO","LAC","COPCO FIRE","00001949","2002/06/18 00:00:00+00","2002/06/20 00:00:00+00",14,7,1,1404.16,"","","","00001949","",2000,8435124.25390625,15282.2212507891
7364,2002,"CA","CCO","LAC","COPPER FIRE","00112310","2002/06/05 00:00:00+00","2002/06/12 00:00:00+00",2,7,1,19101.64,"","","","00112310","",2000,114250021.636719,97960.4534721797
7365,2002,"CA","USF","ANF","LEONA","00000000","2002/09/03 00:00:00+00","2002/09/04 00:00:00+00",7,6,1,4904.465,"","","","00000157","",2000,29352892.4335938,47998.2899176962
7367,2002,"CA","CCO","LAC","FREEWAY FIRE II","00177557","2002/09/01 00:00:00+00","2002/09/03 00:00:00+00",7,6,1,1028.471,"","","","00177557","",2000,6148273.65625,17099.3513829266
7371,2002,"CA","CCO","LAC","OASIS FIRE","00187107","2002/09/14 00:00:00+00","2002/09/14 00:00:00+00",7,2,1,1151.388,"","","","00187107","",2000,6870329.41015625,20642.7657311608
7374,2002,"CA","USF","ANF","CURVE","00000000","2002/09/01 00:00:00+00","2002/09/14 00:00:00+00",9,6,1,20870.75,"","","","00000150","",2000,124086325.992188,75779.8930011538
7376,2002,"CA","USF","ANF","WILLIAMS","00000000","2002/09/22 00:00:00+00","2002/10/10 00:00:00+00",7,6,1,38118.95,"","","","00000176","",2000,226047287.273438,110135.827986724
7393,2002,"CA","CDF","BTU","SKYWAY","00006327","2002/06/08 00:00:00+00","2002/06/10 00:00:00+00",1,2,1,2141.467,"","","","00000221","",2000,14651860.5078125,20450.2936703624
7394,2002,"CA","CCO","VNC","WOLF","02039434","2002/06/01 00:00:00+00","2002/06/14 00:00:00+00",9,2,1,21641.14,"","","","02039434","",2000,129547616.21875,88006.0895806582
7399,2002,"CA","USF","ENF","PLUM","00000000","2002/11/12 00:00:00+00","2002/12/20 00:00:00+00",5,2,1,1762.244,"","","","00000090","",2000,11741422.6445312,20129.5584675542
7409,2002,"CA","USF","INF","BIRCH","00000000","2002/07/01 00:00:00+00","2002/07/30 00:00:00+00",1,2,1,2549.372,"","","","00000017","",2000,16437212.6796875,25450.5983117999
7410,2002,"CA","USF","INF","FULLER","00000000","2002/07/12 00:00:00+00","",1,2,1,6432.915,"","","","00000025","",2000,41003433.90625,43372.3517246814
7412,2002,"CA","USF","SQF","MCNALLY","00000000","2002/07/21 00:00:00+00","2002/08/28 00:00:00+00",4,6,1,149475.3,"","","","00000043","",2000,927697458.234375,351749.050775326
7417,2002,"CA","NPS","YNP","WOLF","00000000","2002/07/11 00:00:00+00","2002/11/09 00:00:00+00",1,1,1,1875.442," ","","","00001935","",2000,12200393.203125,32131.2768326486
7418,2002,"CA","NPS","KNP","PALISADE","00000000","2002/08/26 00:00:00+00","2002/11/10 00:00:00+00",1,2,2,1497.774,"","","","00000068","",2000,9534277.1328125,21042.4820121308
7438,2001,"CA","CDF","AEU","JACKSON","00008312","2001/06/13 00:00:00+00","",2,NA,1,1670.782,"","","","00000151","",2000,10982232.6523438,34713.5774300803
7452,2001,"CA","CDF","BTU","HIGHWAY 70","00012700","2001/10/24 00:00:00+00","",7,NA,1,1692.83,"","","","00000677","",2000,11603857.1328125,18450.1019597166
7470,2001,"CA","CDF","SHU","OREGON","00007984","2001/08/28 00:00:00+00","",10,NA,1,1694.359,"","","","00000000","",2000,11957309.0195312,19159.3842085274
7475,2001,"CA","CDF","LMU","DEVIL","00001100","2001/05/27 00:00:00+00","",2,NA,1,4253.891,"","","","00000042","",2000,29710801.90625,39099.3479443183
7480,2001,"CA","CDF","MMU","CREEK FIRE","00014026","2001/08/18 00:00:00+00","2001/08/24 00:00:00+00",7,8,1,11095.12,"","","","00000361","",2000,71985292.7304688,55090.045477221
7481,2001,"CA","CDF","TCU","LEONARD","00006112","2001/08/19 00:00:00+00","",2,NA,1,5188.44,"","","","00000622","",2000,34069496.9101562,34432.167074359
7484,2001,"CA","CCO","LAC","SLOAN FIRE","00001170","2001/08/27 00:00:00+00","",14,NA,1,1788.64,"","","","00052400","",2000,10683789.8789062,23862.3423843439
7485,2001,"CA","CCO","LAC","STABLES FIRE","00000002","2001/10/12 00:00:00+00","",14,NA,1,6401.868,"","","","00099200","",2000,38231266.6953125,56751.1726925356
7499,2001,"CA","CDF","MVU","BELL","00008827","2001/12/08 00:00:00+00","",9,NA,1,1409.168,"","","","00001098","",2000,8058110.05078125,27748.4730512789
7504,2001,"CA","CDF","TCU","DARBY","00006632","2001/09/05 00:00:00+00","2001/09/24 00:00:00+00",14,8,1,14280.48,"","","","00000680","",2000,93714351.71875,58904.1354318259
7507,2001,"CA","USF","BDF","HEMLOCK","00000000","2001/06/13 00:00:00+00","2001/07/16 00:00:00+00",9,6,1,1074.468,"","","","00000054","",2000,6369230.54296875,18446.7872849798
7514,2001,"CA","USF","MDF","BLUE","00000000","2001/08/08 00:00:00+00","2001/08/21 00:00:00+00",1,8,1,34218.85,"","BLUE COMPLEX","","00000138","",2000,244702680.957031,96010.4456630814
7517,2001,"CA","USF","TNF","GAP","00000000","2001/08/12 00:00:00+00","2001/08/20 00:00:00+00",4,NA,1,2447.371,"Containment 'fire_day' estimated","","","00000062","",2000,16562015.7070312,20095.6106984984
7530,2001,"CA","USF","MDF","CLEAR","00000000","2001/07/26 00:00:00+00","2001/07/26 00:00:00+00",1,8,1,4318.892,"","","","00000009","",2000,31523550.28125,43667.0511038683
7531,2001,"CA","USF","SNF","NORTH FORK","00000000","2001/08/20 00:00:00+00","2001/09/03 00:00:00+00",2,8,1,4130.54,"","","","00000057","",2000,26439088.3710938,27731.337841611
7540,2001,"CA","USF","KNF","JONES","00000000","2001/05/09 00:00:00+00","2001/05/15 00:00:00+00",5,8,1,1546.669,"","","","00000005","",2000,11294919.1523438,14732.0720425407
7543,2001,"CA","USF","KNF","SWILLUP II","00000000","2001/09/15 00:00:00+00","2001/10/30 00:00:00+00",1,8,1,8099.49,"","","","00000167","",2000,58707086.0820312,36095.599798665
7560,2001,"CA","USF","SQF","HIGHWAY","00000000","2001/07/03 00:00:00+00","2001/09/30 00:00:00+00",7,8,1,4151.237,"","","","00000055","",2000,26238674.2851562,26461.9443781717
7564,2001,"CA","USF","SHF","HYAMPOM","00000000","2001/08/31 00:00:00+00","2001/09/03 00:00:00+00",7,4,1,1187.508,"","","","00000102","",2000,8339254.453125,13811.603111607
7565,2001,"CA","USF","INF","MCLAUGHLIN","00000000","2001/07/02 00:00:00+00","2001/07/05 00:00:00+00",1,8,1,2714.432,"","","","00000008","",2000,17610850.9335938,21486.1016008157
7566,2001,"CA","USF","PNF","STREAM","00000000","2001/07/25 00:00:00+00","2001/08/03 00:00:00+00",1,8,1,3526.331,"","","","00000091","",2000,24473241.109375,36066.2850563507
7572,2001,"CA","USF","MDF","ROCK","00000000","2001/08/08 00:00:00+00","2001/08/17 00:00:00+00",1,8,1,1313.052,"","","","00000131","",2000,9599430.9921875,30544.8573943789
7573,2001,"CA","USF","MDF","BELL","00000000","2001/08/08 00:00:00+00","2001/08/19 00:00:00+00",1,8,1,2977.996,"","","","00000158","",2000,21650641.0390625,22463.3398361192
7578,2001,"CA","CDF","RRU","WATKINS","00042668","2001/06/23 00:00:00+00","",7,NA,1,1404.172,"","","","00000888","",2000,8281243.44921875,15858.126577985
7583,2001,"CA","CDF","RRU","RECHE","00050309","2001/07/22 00:00:00+00","",10,NA,1,1798,"","","","00001118","",2000,10618140.6835938,18907.7980718718
7584,2001,"CA","CDF","BTU","POE","00010696","2001/09/06 00:00:00+00","",7,NA,1,8054.761,"","","","00000000","",2000,55136090.0742188,53542.2517233226
7585,2001,"CA","USF","MNF","TROUGH","00000000","2001/08/08 00:00:00+00","2001/08/20 00:00:00+00",9,8,1,24927.34,"","","","00000016","",2000,169156891.75,75204.6287079054
7586,2001,"CA","USF","CNF","VIEJAS","00000000","2001/01/03 00:00:00+00","2001/01/09 00:00:00+00",3,8,1,10438.02,"","","","00000002","",2000,59948166.3671875,87282.2417453653
7588,2001,"CA","USF","INF","CRATER","00000000","2001/08/11 00:00:00+00","2001/08/14 00:00:00+00",1,8,1,5589.926,"","","","00000063","",2000,36408223.4414062,44042.9372108912
7589,2001,"CA","USF","ENF","STAR","00012745","2001/08/25 00:00:00+00","2001/09/22 00:00:00+00",9,8,1,16464.6,"","","","00000074","",2000,110783551.207031,86539.0543923208
7591,2001,"CA","CDF","NEU","BLUE OAKS","00015522","2001/09/15 00:00:00+00","",9,NA,1,1427.065,"","","","00010532","",2000,9528781.828125,12147.3821414422
7593,2001,"CA","CDF","NEU","MARTIS","00009855","2001/06/17 00:00:00+00","",4,NA,1,14126.82,"","","","00000366","",2000,95772891.0898438,67403.9238314242
7595,2001,"CA","CDF","NEU","PONDEROSA","00014446","2001/08/17 00:00:00+00","",10,NA,1,2778.073,"","","","00000708","",2000,18670790.59375,27771.3305352833
7627,2001,"CA","FWS","LUR","165","001781","2001/06/13 00:00:00+00","2001/06/14 00:00:00+00",14,4,NA,1796.567,"Previous year.  UNIT ID: LUR","","","","",2000,11487599.6289062,27402.8376776281
7629,2001,"CA","NPS","KNP","BURNT","00000000","2001/07/30 00:00:00+00","2001/12/17 00:00:00+00",1,7,2,2213.307,"","","","00000064","",2000,14054554.8203125,28172.0109758946
7636,2001,"CA","NPS","YNP","HOOVER","00001965","","",1,7,2,7230.624,"","","","00001965","",2000,46771700.6523438,136952.977088683
7637,2000,"CA","CDF","BTU","CONCOW","00010476","2000/09/20 00:00:00+00","",2,NA,1,1834.89,"","","","00000000","",2000,12567464.1328125,23287.742861112
7642,2000,"CA","USF","TOI"," ","00000000","2000/08/01 00:00:00+00","",1,NA,1,1527.621,"","","","00000083","",2000,10119118.4765625,25628.8502551604
7655,2000,"CA","USF","KNF","BARK","00000000","2000/07/21 00:00:00+00","2000/07/28 00:00:00+00",9,8,1,1719.756,"","","","00000032","",2000,12558436.9570312,22496.8688637522
7656,2000,"CA","CDF","LMU","GOAT","00001817","2000/07/22 00:00:00+00","",4,NA,1,1116.871,"","","","00000000","",2000,7810514.70703125,13524.2503812526
